ticker,trade_date,local_feature_valid,local_invalid_reason,front_greek_vintage_target_rows,front_iv_vintage_target_rows,front_native_target_rows,front_native_extra_vs_greek_rows,front_native_extra_vs_iv_rows,front_clock_key_coverage_exact,front_storage_generation,front_shared_key_rows,front_greek_only_key_rows,front_iv_only_key_rows,back_greek_vintage_target_rows,back_iv_vintage_target_rows,back_native_target_rows,back_native_extra_vs_greek_rows,back_native_extra_vs_iv_rows,back_clock_key_coverage_exact,back_storage_generation,back_shared_key_rows,back_greek_only_key_rows,back_iv_only_key_rows
SPXW,20240701,True,,712.0,712.0,712.0,0.0,0.0,True,V1,712.0,0.0,0.0,1064.0,1064.0,1064.0,0.0,0.0,True,V1,1064.0,0.0,0.0
SPXW,20240702,True,,708.0,708.0,708.0,0.0,0.0,True,V1,708.0,0.0,0.0,1064.0,1064.0,1064.0,0.0,0.0,True,V1,1064.0,0.0,0.0
SPXW,20240703,True,,728.0,728.0,728.0,0.0,0.0,True,V1,728.0,0.0,0.0,1064.0,1064.0,1064.0,0.0,0.0,True,V1,1064.0,0.0,0.0
SPXW,20240705,True,,1064.0,1064.0,1064.0,0.0,0.0,True,V1,1064.0,0.0,0.0,956.0,956.0,956.0,0.0,0.0,True,V1,956.0,0.0,0.0
SPXW,20240708,True,,764.0,764.0,764.0,0.0,0.0,True,V1,764.0,0.0,0.0,956.0,956.0,956.0,0.0,0.0,True,V1,956.0,0.0,0.0
SPXW,20240709,True,,752.0,752.0,752.0,0.0,0.0,True,V1,752.0,0.0,0.0,956.0,956.0,956.0,0.0,0.0,True,V1,956.0,0.0,0.0
SPXW,20240710,True,,780.0,780.0,780.0,0.0,0.0,True,V1,780.0,0.0,0.0,960.0,960.0,960.0,0.0,0.0,True,V1,960.0,0.0,0.0
SPXW,20240711,True,,780.0,780.0,780.0,0.0,0.0,True,V1,780.0,0.0,0.0,1100.0,1100.0,1100.0,0.0,0.0,True,V1,1100.0,0.0,0.0
SPXW,20240712,True,,1100.0,1100.0,1100.0,0.0,0.0,True,V1,1100.0,0.0,0.0,1728.0,1728.0,1728.0,0.0,0.0,True,V1,1728.0,0.0,0.0
SPXW,20240715,True,,752.0,752.0,752.0,0.0,0.0,True,V1,752.0,0.0,0.0,1728.0,1728.0,1728.0,0.0,0.0,True,V1,1728.0,0.0,0.0
SPXW,20240716,True,,748.0,748.0,748.0,0.0,0.0,True,V1,748.0,0.0,0.0,1728.0,1728.0,1728.0,0.0,0.0,True,V1,1728.0,0.0,0.0
SPXW,20240717,True,,808.0,808.0,808.0,0.0,0.0,True,V1,808.0,0.0,0.0,1728.0,1728.0,1728.0,0.0,0.0,True,V1,1728.0,0.0,0.0
SPXW,20240718,True,,780.0,780.0,780.0,0.0,0.0,True,V1,780.0,0.0,0.0,1728.0,1728.0,1728.0,0.0,0.0,True,V1,1728.0,0.0,0.0
SPXW,20240719,True,,1728.0,1728.0,1728.0,0.0,0.0,True,V1,1728.0,0.0,0.0,1032.0,1032.0,1032.0,0.0,0.0,True,V1,1032.0,0.0,0.0
SPXW,20240722,True,,828.0,828.0,828.0,0.0,0.0,True,V1,828.0,0.0,0.0,1032.0,1032.0,1032.0,0.0,0.0,True,V1,1032.0,0.0,0.0
SPXW,20240723,True,,828.0,828.0,828.0,0.0,0.0,True,V1,828.0,0.0,0.0,1032.0,1032.0,1032.0,0.0,0.0,True,V1,1032.0,0.0,0.0
SPXW,20240724,True,,780.0,780.0,780.0,0.0,0.0,True,V1,780.0,0.0,0.0,1032.0,1032.0,1032.0,0.0,0.0,True,V1,1032.0,0.0,0.0
SPXW,20240725,True,,832.0,832.0,832.0,0.0,0.0,True,V1,832.0,0.0,0.0,1104.0,1104.0,1104.0,0.0,0.0,True,V1,1104.0,0.0,0.0
SPXW,20240726,True,,1104.0,1104.0,1104.0,0.0,0.0,True,V1,1104.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,True,V1,1000.0,0.0,0.0
SPXW,20240729,True,,832.0,832.0,832.0,0.0,0.0,True,V1,832.0,0.0,0.0,1064.0,1064.0,1064.0,0.0,0.0,True,V1,1064.0,0.0,0.0
SPXW,20240730,True,,832.0,832.0,832.0,0.0,0.0,True,V1,832.0,0.0,0.0,1064.0,1064.0,1064.0,0.0,0.0,True,V1,1064.0,0.0,0.0
SPXW,20240731,True,,1684.0,1684.0,1684.0,0.0,0.0,True,V1,1684.0,0.0,0.0,1064.0,1064.0,1064.0,0.0,0.0,True,V1,1064.0,0.0,0.0
SPXW,20240801,True,,828.0,828.0,828.0,0.0,0.0,True,V1,828.0,0.0,0.0,1084.0,1084.0,1084.0,0.0,0.0,True,V1,1084.0,0.0,0.0
SPXW,20240802,True,,1084.0,1084.0,1084.0,0.0,0.0,True,V1,1084.0,0.0,0.0,980.0,980.0,980.0,0.0,0.0,True,V1,980.0,0.0,0.0
SPXW,20240805,True,,852.0,852.0,852.0,0.0,0.0,True,V1,852.0,0.0,0.0,1120.0,1120.0,1120.0,0.0,0.0,True,V1,1120.0,0.0,0.0
SPXW,20240806,True,,972.0,972.0,972.0,0.0,0.0,True,V1,972.0,0.0,0.0,1204.0,1204.0,1204.0,0.0,0.0,True,V1,1204.0,0.0,0.0
SPXW,20240807,True,,936.0,936.0,936.0,0.0,0.0,True,V1,936.0,0.0,0.0,1204.0,1204.0,1204.0,0.0,0.0,True,V1,1204.0,0.0,0.0
SPXW,20240808,True,,936.0,936.0,936.0,0.0,0.0,True,V1,936.0,0.0,0.0,1204.0,1204.0,1204.0,0.0,0.0,True,V1,1204.0,0.0,0.0
SPXW,20240809,True,,1204.0,1204.0,1204.0,0.0,0.0,True,V1,1204.0,0.0,0.0,1696.0,1696.0,1696.0,0.0,0.0,True,V1,1696.0,0.0,0.0
SPXW,20240812,True,,936.0,936.0,936.0,0.0,0.0,True,V1,936.0,0.0,0.0,1696.0,1696.0,1696.0,0.0,0.0,True,V1,1696.0,0.0,0.0
SPXW,20240813,True,,928.0,928.0,928.0,0.0,0.0,True,V1,928.0,0.0,0.0,1696.0,1696.0,1696.0,0.0,0.0,True,V1,1696.0,0.0,0.0
SPXW,20240814,True,,884.0,884.0,884.0,0.0,0.0,True,V1,884.0,0.0,0.0,1696.0,1696.0,1696.0,0.0,0.0,True,V1,1696.0,0.0,0.0
SPXW,20240815,True,,812.0,812.0,812.0,0.0,0.0,True,V1,812.0,0.0,0.0,1696.0,1696.0,1696.0,0.0,0.0,True,V1,1696.0,0.0,0.0
SPXW,20240816,True,,1696.0,1696.0,1696.0,0.0,0.0,True,V1,1696.0,0.0,0.0,1096.0,1096.0,1096.0,0.0,0.0,True,V1,1096.0,0.0,0.0
SPXW,20240819,True,,864.0,864.0,864.0,0.0,0.0,True,V1,864.0,0.0,0.0,1096.0,1096.0,1096.0,0.0,0.0,True,V1,1096.0,0.0,0.0
SPXW,20240820,True,,892.0,892.0,892.0,0.0,0.0,True,V1,892.0,0.0,0.0,1096.0,1096.0,1096.0,0.0,0.0,True,V1,1096.0,0.0,0.0
SPXW,20240821,True,,892.0,892.0,892.0,0.0,0.0,True,V1,892.0,0.0,0.0,1096.0,1096.0,1096.0,0.0,0.0,True,V1,1096.0,0.0,0.0
SPXW,20240822,True,,868.0,868.0,868.0,0.0,0.0,True,V1,868.0,0.0,0.0,1096.0,1096.0,1096.0,0.0,0.0,True,V1,1096.0,0.0,0.0
SPXW,20240823,True,,1096.0,1096.0,1096.0,0.0,0.0,True,V1,1096.0,0.0,0.0,1524.0,1524.0,1524.0,0.0,0.0,True,V1,1524.0,0.0,0.0
SPXW,20240826,True,,876.0,876.0,876.0,0.0,0.0,True,V1,876.0,0.0,0.0,1524.0,1524.0,1524.0,0.0,0.0,True,V1,1524.0,0.0,0.0
SPXW,20240827,True,,872.0,872.0,872.0,0.0,0.0,True,V1,872.0,0.0,0.0,1524.0,1524.0,1524.0,0.0,0.0,True,V1,1524.0,0.0,0.0
SPXW,20240828,True,,864.0,864.0,864.0,0.0,0.0,True,V1,864.0,0.0,0.0,1524.0,1524.0,1524.0,0.0,0.0,True,V1,1524.0,0.0,0.0
SPXW,20240829,True,,832.0,832.0,832.0,0.0,0.0,True,V1,832.0,0.0,0.0,1524.0,1524.0,1524.0,0.0,0.0,True,V1,1524.0,0.0,0.0
SPXW,20240830,True,,1524.0,1524.0,1524.0,0.0,0.0,True,V1,1524.0,0.0,0.0,1112.0,1112.0,1112.0,0.0,0.0,True,V1,1112.0,0.0,0.0
SPXW,20240903,True,,872.0,872.0,872.0,0.0,0.0,True,V1,872.0,0.0,0.0,1112.0,1112.0,1112.0,0.0,0.0,True,V1,1112.0,0.0,0.0
SPXW,20240904,True,,840.0,840.0,840.0,0.0,0.0,True,V1,840.0,0.0,0.0,1112.0,1112.0,1112.0,0.0,0.0,True,V1,1112.0,0.0,0.0
SPXW,20240905,True,,800.0,800.0,800.0,0.0,0.0,True,V1,800.0,0.0,0.0,1112.0,1112.0,1112.0,0.0,0.0,True,V1,1112.0,0.0,0.0
SPXW,20240906,True,,1112.0,1112.0,1112.0,0.0,0.0,True,V1,1112.0,0.0,0.0,1008.0,1008.0,1008.0,0.0,0.0,True,V1,1008.0,0.0,0.0
SPXW,20240909,True,,820.0,820.0,820.0,0.0,0.0,True,V1,820.0,0.0,0.0,1008.0,1008.0,1008.0,0.0,0.0,True,V1,1008.0,0.0,0.0
SPXW,20240910,True,,828.0,828.0,828.0,0.0,0.0,True,V1,828.0,0.0,0.0,1044.0,1044.0,1044.0,0.0,0.0,True,V1,1044.0,0.0,0.0
SPXW,20240911,True,,820.0,820.0,820.0,0.0,0.0,True,V1,820.0,0.0,0.0,1044.0,1044.0,1044.0,0.0,0.0,True,V1,1044.0,0.0,0.0
SPXW,20240912,True,,820.0,820.0,820.0,0.0,0.0,True,V1,820.0,0.0,0.0,1058.0,1058.0,1058.0,0.0,0.0,True,V1,1058.0,0.0,0.0
SPXW,20240913,True,,1072.0,1072.0,1072.0,0.0,0.0,True,V1,1072.0,0.0,0.0,1620.0,1620.0,1620.0,0.0,0.0,True,V1,1620.0,0.0,0.0
SPXW,20240916,True,,792.0,792.0,792.0,0.0,0.0,True,V1,792.0,0.0,0.0,1620.0,1620.0,1620.0,0.0,0.0,True,V1,1620.0,0.0,0.0
SPXW,20240917,True,,784.0,784.0,784.0,0.0,0.0,True,V1,784.0,0.0,0.0,1620.0,1620.0,1620.0,0.0,0.0,True,V1,1620.0,0.0,0.0
SPXW,20240918,True,,760.0,760.0,760.0,0.0,0.0,True,V1,760.0,0.0,0.0,1620.0,1620.0,1620.0,0.0,0.0,True,V1,1620.0,0.0,0.0
SPXW,20240919,True,,760.0,760.0,760.0,0.0,0.0,True,V1,760.0,0.0,0.0,1620.0,1620.0,1620.0,0.0,0.0,True,V1,1620.0,0.0,0.0
SPXW,20240920,True,,1620.0,1620.0,1620.0,0.0,0.0,True,V1,1620.0,0.0,0.0,1072.0,1072.0,1072.0,0.0,0.0,True,V1,1072.0,0.0,0.0
SPXW,20240923,True,,804.0,804.0,804.0,0.0,0.0,True,V1,804.0,0.0,0.0,1072.0,1072.0,1072.0,0.0,0.0,True,V1,1072.0,0.0,0.0
SPXW,20240924,True,,788.0,788.0,788.0,0.0,0.0,True,V1,788.0,0.0,0.0,1072.0,1072.0,1072.0,0.0,0.0,True,V1,1072.0,0.0,0.0
SPXW,20240925,True,,792.0,792.0,792.0,0.0,0.0,True,V1,792.0,0.0,0.0,1072.0,1072.0,1072.0,0.0,0.0,True,V1,1072.0,0.0,0.0
SPXW,20240926,True,,796.0,796.0,796.0,0.0,0.0,True,V1,796.0,0.0,0.0,1072.0,1072.0,1072.0,0.0,0.0,True,V1,1072.0,0.0,0.0
SPXW,20240927,True,,1072.0,1072.0,1072.0,0.0,0.0,True,V1,1072.0,0.0,0.0,992.0,992.0,992.0,0.0,0.0,True,V1,992.0,0.0,0.0
SPXW,20240930,True,,1872.0,1872.0,1872.0,0.0,0.0,True,V1,1872.0,0.0,0.0,1036.0,1036.0,1036.0,0.0,0.0,True,V1,1036.0,0.0,0.0
SPXW,20241001,True,,788.0,788.0,788.0,0.0,0.0,True,V1,788.0,0.0,0.0,1036.0,1036.0,1036.0,0.0,0.0,True,V1,1036.0,0.0,0.0
SPXW,20241002,True,,780.0,780.0,780.0,0.0,0.0,True,V1,780.0,0.0,0.0,1036.0,1036.0,1036.0,0.0,0.0,True,V1,1036.0,0.0,0.0
SPXW,20241003,True,,776.0,776.0,776.0,0.0,0.0,True,V1,776.0,0.0,0.0,1036.0,1036.0,1036.0,0.0,0.0,True,V1,1036.0,0.0,0.0
SPXW,20241004,True,,1036.0,1036.0,1036.0,0.0,0.0,True,V1,1036.0,0.0,0.0,904.0,904.0,904.0,0.0,0.0,True,V1,904.0,0.0,0.0
SPXW,20241007,True,,744.0,744.0,744.0,0.0,0.0,True,V1,744.0,0.0,0.0,904.0,904.0,904.0,0.0,0.0,True,V1,904.0,0.0,0.0
SPXW,20241008,True,,756.0,756.0,756.0,0.0,0.0,True,V1,756.0,0.0,0.0,956.0,956.0,956.0,0.0,0.0,True,V1,956.0,0.0,0.0
SPXW,20241009,True,,740.0,740.0,740.0,0.0,0.0,True,V1,740.0,0.0,0.0,956.0,956.0,956.0,0.0,0.0,True,V1,956.0,0.0,0.0
SPXW,20241010,True,,776.0,776.0,776.0,0.0,0.0,True,V1,776.0,0.0,0.0,1032.0,1032.0,1032.0,0.0,0.0,True,V1,1032.0,0.0,0.0
SPXW,20241011,True,,1032.0,1032.0,1032.0,0.0,0.0,True,V1,1032.0,0.0,0.0,1808.0,1808.0,1808.0,0.0,0.0,True,V1,1808.0,0.0,0.0
SPXW,20241014,True,,784.0,784.0,784.0,0.0,0.0,True,V1,784.0,0.0,0.0,1808.0,1808.0,1808.0,0.0,0.0,True,V1,1808.0,0.0,0.0
SPXW,20241015,True,,800.0,800.0,800.0,0.0,0.0,True,V1,800.0,0.0,0.0,1808.0,1808.0,1808.0,0.0,0.0,True,V1,1808.0,0.0,0.0
SPXW,20241016,True,,788.0,788.0,788.0,0.0,0.0,True,V1,788.0,0.0,0.0,1808.0,1808.0,1808.0,0.0,0.0,True,V1,1808.0,0.0,0.0
SPXW,20241017,True,,780.0,780.0,780.0,0.0,0.0,True,V1,780.0,0.0,0.0,1808.0,1808.0,1808.0,0.0,0.0,True,V1,1808.0,0.0,0.0
SPXW,20241018,True,,1808.0,1808.0,1808.0,0.0,0.0,True,V1,1808.0,0.0,0.0,1044.0,1044.0,1044.0,0.0,0.0,True,V1,1044.0,0.0,0.0
SPXW,20241021,True,,744.0,744.0,744.0,0.0,0.0,True,V1,744.0,0.0,0.0,1044.0,1044.0,1044.0,0.0,0.0,True,V1,1044.0,0.0,0.0
SPXW,20241022,True,,756.0,756.0,756.0,0.0,0.0,True,V1,756.0,0.0,0.0,1044.0,1044.0,1044.0,0.0,0.0,True,V1,1044.0,0.0,0.0
SPXW,20241023,True,,732.0,732.0,732.0,0.0,0.0,True,V1,732.0,0.0,0.0,1044.0,1044.0,1044.0,0.0,0.0,True,V1,1044.0,0.0,0.0
SPXW,20241024,True,,756.0,756.0,756.0,0.0,0.0,True,V1,756.0,0.0,0.0,1068.0,1068.0,1068.0,0.0,0.0,True,V1,1068.0,0.0,0.0
SPXW,20241025,True,,1068.0,1068.0,1068.0,0.0,0.0,True,V1,1068.0,0.0,0.0,936.0,936.0,936.0,0.0,0.0,True,V1,936.0,0.0,0.0
SPXW,20241028,True,,744.0,744.0,744.0,0.0,0.0,True,V1,744.0,0.0,0.0,996.0,996.0,996.0,0.0,0.0,True,V1,996.0,0.0,0.0
SPXW,20241029,True,,752.0,752.0,752.0,0.0,0.0,True,V1,752.0,0.0,0.0,996.0,996.0,996.0,0.0,0.0,True,V1,996.0,0.0,0.0
SPXW,20241030,True,,732.0,732.0,732.0,0.0,0.0,True,V1,732.0,0.0,0.0,996.0,996.0,996.0,0.0,0.0,True,V1,996.0,0.0,0.0
SPXW,20241031,True,,1668.0,1668.0,1668.0,0.0,0.0,True,V1,1668.0,0.0,0.0,996.0,996.0,996.0,0.0,0.0,True,V1,996.0,0.0,0.0
SPXW,20241101,True,,996.0,996.0,996.0,0.0,0.0,True,V1,996.0,0.0,0.0,884.0,884.0,884.0,0.0,0.0,True,V1,884.0,0.0,0.0
SPXW,20241104,True,,788.0,788.0,788.0,0.0,0.0,True,V1,788.0,0.0,0.0,1008.0,1008.0,1008.0,0.0,0.0,True,V1,1008.0,0.0,0.0
SPXW,20241105,True,,820.0,820.0,820.0,0.0,0.0,True,V1,820.0,0.0,0.0,1008.0,1008.0,1008.0,0.0,0.0,True,V1,1008.0,0.0,0.0
SPXW,20241106,True,,792.0,792.0,792.0,0.0,0.0,True,V1,792.0,0.0,0.0,1016.0,1016.0,1016.0,0.0,0.0,True,V1,1016.0,0.0,0.0
SPXW,20241107,True,,876.0,876.0,876.0,0.0,0.0,True,V1,876.0,0.0,0.0,1124.0,1124.0,1124.0,0.0,0.0,True,V1,1124.0,0.0,0.0
SPXW,20241108,True,,1124.0,1124.0,1124.0,0.0,0.0,True,V1,1124.0,0.0,0.0,1740.0,1740.0,1740.0,0.0,0.0,True,V1,1740.0,0.0,0.0
SPXW,20241111,True,,916.0,916.0,916.0,0.0,0.0,True,V1,916.0,0.0,0.0,1740.0,1740.0,1740.0,0.0,0.0,True,V1,1740.0,0.0,0.0
SPXW,20241112,True,,880.0,880.0,880.0,0.0,0.0,True,V1,880.0,0.0,0.0,1740.0,1740.0,1740.0,0.0,0.0,True,V1,1740.0,0.0,0.0
SPXW,20241113,True,,852.0,852.0,852.0,0.0,0.0,True,V1,852.0,0.0,0.0,1740.0,1740.0,1740.0,0.0,0.0,True,V1,1740.0,0.0,0.0
SPXW,20241114,True,,852.0,852.0,852.0,0.0,0.0,True,V1,852.0,0.0,0.0,1740.0,1740.0,1740.0,0.0,0.0,True,V1,1740.0,0.0,0.0
SPXW,20241115,True,,1740.0,1740.0,1740.0,0.0,0.0,True,V1,1740.0,0.0,0.0,1092.0,1092.0,1092.0,0.0,0.0,True,V1,1092.0,0.0,0.0
SPXW,20241118,True,,848.0,848.0,848.0,0.0,0.0,True,V1,848.0,0.0,0.0,1092.0,1092.0,1092.0,0.0,0.0,True,V1,1092.0,0.0,0.0
SPXW,20241119,True,,812.0,812.0,812.0,0.0,0.0,True,V1,812.0,0.0,0.0,1092.0,1092.0,1092.0,0.0,0.0,True,V1,1092.0,0.0,0.0
SPXW,20241120,True,,808.0,808.0,808.0,0.0,0.0,True,V1,808.0,0.0,0.0,1092.0,1092.0,1092.0,0.0,0.0,True,V1,1092.0,0.0,0.0
SPXW,20241121,True,,780.0,780.0,780.0,0.0,0.0,True,V1,780.0,0.0,0.0,1092.0,1092.0,1092.0,0.0,0.0,True,V1,1092.0,0.0,0.0
SPXW,20241122,True,,1092.0,1092.0,1092.0,0.0,0.0,True,V1,1092.0,0.0,0.0,1668.0,1668.0,1668.0,0.0,0.0,True,V1,1668.0,0.0,0.0
SPXW,20241125,True,,784.0,784.0,784.0,0.0,0.0,True,V1,784.0,0.0,0.0,1668.0,1668.0,1668.0,0.0,0.0,True,V1,1668.0,0.0,0.0
SPXW,20241126,True,,788.0,788.0,788.0,0.0,0.0,True,V1,788.0,0.0,0.0,1668.0,1668.0,1668.0,0.0,0.0,True,V1,1668.0,0.0,0.0
SPXW,20241127,True,,804.0,804.0,804.0,0.0,0.0,True,V1,804.0,0.0,0.0,1668.0,1668.0,1668.0,0.0,0.0,True,V1,1668.0,0.0,0.0
SPXW,20241129,True,,1668.0,1668.0,1668.0,0.0,0.0,True,V1,1668.0,0.0,0.0,1016.0,1016.0,1016.0,0.0,0.0,True,V1,1016.0,0.0,0.0
SPXW,20241202,True,,776.0,776.0,776.0,0.0,0.0,True,V1,776.0,0.0,0.0,1072.0,1072.0,1072.0,0.0,0.0,True,V1,1072.0,0.0,0.0
SPXW,20241203,True,,784.0,784.0,784.0,0.0,0.0,True,V1,784.0,0.0,0.0,1072.0,1072.0,1072.0,0.0,0.0,True,V1,1072.0,0.0,0.0
SPXW,20241204,True,,776.0,776.0,776.0,0.0,0.0,True,V1,776.0,0.0,0.0,1076.0,1076.0,1076.0,0.0,0.0,True,V1,1076.0,0.0,0.0
SPXW,20241205,True,,804.0,804.0,804.0,0.0,0.0,True,V1,804.0,0.0,0.0,1120.0,1120.0,1120.0,0.0,0.0,True,V1,1120.0,0.0,0.0
SPXW,20241206,True,,1120.0,1120.0,1120.0,0.0,0.0,True,V1,1120.0,0.0,0.0,1008.0,1008.0,1008.0,0.0,0.0,True,V1,1008.0,0.0,0.0
SPXW,20241209,True,,776.0,776.0,776.0,0.0,0.0,True,V1,776.0,0.0,0.0,1008.0,1008.0,1008.0,0.0,0.0,True,V1,1008.0,0.0,0.0
SPXW,20241210,True,,784.0,784.0,784.0,0.0,0.0,True,V1,784.0,0.0,0.0,1008.0,1008.0,1008.0,0.0,0.0,True,V1,1008.0,0.0,0.0
SPXW,20241211,True,,780.0,780.0,780.0,0.0,0.0,True,V1,780.0,0.0,0.0,1008.0,1008.0,1008.0,0.0,0.0,True,V1,1008.0,0.0,0.0
SPXW,20241212,True,,780.0,780.0,780.0,0.0,0.0,True,V1,780.0,0.0,0.0,1008.0,1008.0,1008.0,0.0,0.0,True,V1,1008.0,0.0,0.0
SPXW,20241213,True,,1008.0,1008.0,1008.0,0.0,0.0,True,V1,1008.0,0.0,0.0,1776.0,1776.0,1776.0,0.0,0.0,True,V1,1776.0,0.0,0.0
SPXW,20241216,True,,772.0,772.0,772.0,0.0,0.0,True,V1,772.0,0.0,0.0,1776.0,1776.0,1776.0,0.0,0.0,True,V1,1776.0,0.0,0.0
SPXW,20241217,True,,780.0,780.0,780.0,0.0,0.0,True,V1,780.0,0.0,0.0,1776.0,1776.0,1776.0,0.0,0.0,True,V1,1776.0,0.0,0.0
SPXW,20241218,True,,760.0,760.0,760.0,0.0,0.0,True,V1,760.0,0.0,0.0,1776.0,1776.0,1776.0,0.0,0.0,True,V1,1776.0,0.0,0.0
SPXW,20241219,True,,880.0,880.0,880.0,0.0,0.0,True,V1,880.0,0.0,0.0,1776.0,1776.0,1776.0,0.0,0.0,True,V1,1776.0,0.0,0.0
SPXW,20241220,True,,1776.0,1776.0,1776.0,0.0,0.0,True,V1,1776.0,0.0,0.0,1096.0,1096.0,1096.0,0.0,0.0,True,V1,1096.0,0.0,0.0
SPXW,20241223,True,,876.0,876.0,876.0,0.0,0.0,True,V1,876.0,0.0,0.0,1104.0,1104.0,1104.0,0.0,0.0,True,V1,1104.0,0.0,0.0
SPXW,20241224,True,,860.0,860.0,860.0,0.0,0.0,True,V1,860.0,0.0,0.0,1104.0,1104.0,1104.0,0.0,0.0,True,V1,1104.0,0.0,0.0
SPXW,20241226,True,,832.0,832.0,832.0,0.0,0.0,True,V1,832.0,0.0,0.0,1104.0,1104.0,1104.0,0.0,0.0,True,V1,1104.0,0.0,0.0
SPXW,20241227,True,,1104.0,1104.0,1104.0,0.0,0.0,True,V1,1104.0,0.0,0.0,992.0,992.0,992.0,0.0,0.0,True,V1,992.0,0.0,0.0
SPXW,20241230,True,,768.0,768.0,768.0,0.0,0.0,True,V1,768.0,0.0,0.0,992.0,992.0,992.0,0.0,0.0,True,V1,992.0,0.0,0.0
SPXW,20241231,True,,1996.0,1996.0,1996.0,0.0,0.0,True,V1,1996.0,0.0,0.0,1080.0,1080.0,1080.0,0.0,0.0,True,V1,1080.0,0.0,0.0
SPXW,20250102,True,,844.0,844.0,844.0,0.0,0.0,True,V1,844.0,0.0,0.0,1080.0,1080.0,1080.0,0.0,0.0,True,V1,1080.0,0.0,0.0
SPXW,20250103,True,,1080.0,1080.0,1080.0,0.0,0.0,True,V1,1080.0,0.0,0.0,924.0,924.0,924.0,0.0,0.0,True,V1,924.0,0.0,0.0
SPXW,20250106,True,,808.0,808.0,808.0,0.0,0.0,True,V1,808.0,0.0,0.0,1008.0,1008.0,1008.0,0.0,0.0,True,V1,1008.0,0.0,0.0
SPXW,20250107,True,,800.0,800.0,800.0,0.0,0.0,True,V1,800.0,0.0,0.0,1008.0,1008.0,1008.0,0.0,0.0,True,V1,1008.0,0.0,0.0
SPXW,20250108,True,,800.0,800.0,800.0,0.0,0.0,True,V1,800.0,0.0,0.0,1008.0,1008.0,1008.0,0.0,0.0,True,V1,1008.0,0.0,0.0
SPXW,20250110,True,,1008.0,1008.0,1008.0,0.0,0.0,True,V1,1008.0,0.0,0.0,1732.0,1732.0,1732.0,0.0,0.0,True,V1,1732.0,0.0,0.0
SPXW,20250113,True,,828.0,828.0,828.0,0.0,0.0,True,V1,828.0,0.0,0.0,1732.0,1732.0,1732.0,0.0,0.0,True,V1,1732.0,0.0,0.0
SPXW,20250114,True,,808.0,808.0,808.0,0.0,0.0,True,V1,808.0,0.0,0.0,1732.0,1732.0,1732.0,0.0,0.0,True,V1,1732.0,0.0,0.0
SPXW,20250115,True,,808.0,808.0,808.0,0.0,0.0,True,V1,808.0,0.0,0.0,1732.0,1732.0,1732.0,0.0,0.0,True,V1,1732.0,0.0,0.0
SPXW,20250116,True,,808.0,808.0,808.0,0.0,0.0,True,V1,808.0,0.0,0.0,1732.0,1732.0,1732.0,0.0,0.0,True,V1,1732.0,0.0,0.0
SPXW,20250117,True,,1732.0,1732.0,1732.0,0.0,0.0,True,V1,1732.0,0.0,0.0,1100.0,1100.0,1100.0,0.0,0.0,True,V1,1100.0,0.0,0.0
SPXW,20250121,True,,844.0,844.0,844.0,0.0,0.0,True,V1,844.0,0.0,0.0,1100.0,1100.0,1100.0,0.0,0.0,True,V1,1100.0,0.0,0.0
SPXW,20250122,True,,812.0,812.0,812.0,0.0,0.0,True,V1,812.0,0.0,0.0,1100.0,1100.0,1100.0,0.0,0.0,True,V1,1100.0,0.0,0.0
SPXW,20250123,True,,840.0,840.0,840.0,0.0,0.0,True,V1,840.0,0.0,0.0,1224.0,1224.0,1224.0,0.0,0.0,True,V1,1224.0,0.0,0.0
SPXW,20250124,True,,1224.0,1224.0,1224.0,0.0,0.0,True,V1,1224.0,0.0,0.0,1676.0,1676.0,1676.0,0.0,0.0,True,V1,1676.0,0.0,0.0
SPXW,20250127,True,,848.0,848.0,848.0,0.0,0.0,True,V1,848.0,0.0,0.0,1676.0,1676.0,1676.0,0.0,0.0,True,V1,1676.0,0.0,0.0
SPXW,20250128,True,,848.0,848.0,848.0,0.0,0.0,True,V1,848.0,0.0,0.0,1676.0,1676.0,1676.0,0.0,0.0,True,V1,1676.0,0.0,0.0
SPXW,20250129,True,,816.0,816.0,816.0,0.0,0.0,True,V1,816.0,0.0,0.0,1676.0,1676.0,1676.0,0.0,0.0,True,V1,1676.0,0.0,0.0
SPXW,20250130,True,,816.0,816.0,816.0,0.0,0.0,True,V1,816.0,0.0,0.0,1676.0,1676.0,1676.0,0.0,0.0,True,V1,1676.0,0.0,0.0
SPXW,20250131,True,,1676.0,1676.0,1676.0,0.0,0.0,True,V1,1676.0,0.0,0.0,1140.0,1140.0,1140.0,0.0,0.0,True,V1,1140.0,0.0,0.0
SPXW,20250203,True,,776.0,776.0,776.0,0.0,0.0,True,V1,776.0,0.0,0.0,1140.0,1140.0,1140.0,0.0,0.0,True,V1,1140.0,0.0,0.0
SPXW,20250204,True,,800.0,800.0,800.0,0.0,0.0,True,V1,800.0,0.0,0.0,1140.0,1140.0,1140.0,0.0,0.0,True,V1,1140.0,0.0,0.0
SPXW,20250205,True,,792.0,792.0,792.0,0.0,0.0,True,V1,792.0,0.0,0.0,1140.0,1140.0,1140.0,0.0,0.0,True,V1,1140.0,0.0,0.0
